ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano_Novo,Ano_Novo_lower,Ano_Novo_upper,Black_Friday,Black_Friday_lower,Black_Friday_upper,Carnaval,Carnaval_lower,Carnaval_upper,Criancas,Criancas_lower,Criancas_upper,Cyber_Monday,Cyber_Monday_lower,Cyber_Monday_upper,Dia_dos_Pais,Dia_dos_Pais_lower,Dia_dos_Pais_upper,Independencia,Independencia_lower,Independencia_upper,Labour_Day,Labour_Day_lower,Labour_Day_upper,Namorados,Namorados_lower,Namorados_upper,Natal,Natal_lower,Natal_upper,Pascoa,Pascoa_lower,Pascoa_upper,Tiradentes,Tiradentes_lower,Tiradentes_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-05,18828.55609544879,14052.911202136222,26985.605956904452,18828.55609544879,18828.55609544879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.8999230747588,1596.8999230747588,1596.8999230747588,0.0,0.0,0.0,1571.3184185706814,1571.3184185706814,1571.3184185706814,4203.53998451146,4203.53998451146,4203.53998451146,-4177.958480007383,-4177.958480007383,-4177.958480007383,0.0,0.0,0.0,20425.456018523546
2017-06-06,18935.091832927934,13312.099269242535,25504.744221859284,18935.091832927934,18935.091832927934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.2359275056788,591.2359275056788,591.2359275056788,0.0,0.0,0.0,1254.7713890673099,1254.7713890673099,1254.7713890673099,3347.8978975221075,3347.8978975221075,3347.8978975221075,-4011.433359083739,-4011.433359083739,-4011.433359083739,0.0,0.0,0.0,19526.32776043361
2017-06-07,19041.627570407072,11764.506063290248,25048.690058179105,19041.627570407072,19041.627570407072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-669.5229463913556,-669.5229463913556,-669.5229463913556,0.0,0.0,0.0,683.5884794633291,683.5884794633291,683.5884794633291,2476.467799297314,2476.467799297314,2476.467799297314,-3829.579225151999,-3829.579225151999,-3829.579225151999,0.0,0.0,0.0,18372.104624015716
2017-06-08,19148.16330788622,10660.988304099475,23815.863799618226,19148.16330788622,19148.16330788622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2220.108398826592,-2220.108398826592,-2220.108398826592,0.0,0.0,0.0,201.69671595581298,201.69671595581298,201.69671595581298,1219.9357873478855,1219.9357873478855,1219.9357873478855,-3641.7409021302906,-3641.7409021302906,-3641.7409021302906,0.0,0.0,0.0,16928.05490905963
2017-06-09,19254.699045365363,13066.793086411462,26305.74674660963,19254.699045365363,19254.699045365363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.159000713919,4950.159000713919,4950.159000713919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.2318511130048,572.2318511130048,572.2318511130048,4950.159000713919,4950.159000713919,4950.159000713919,45.00452877779574,45.00452877779574,45.00452877779574,-965.6856366830378,-965.6856366830378,-965.6856366830378,-3457.246041695673,-3457.246041695673,-3457.246041695673,0.0,0.0,0.0,19826.930896478367
2017-06-10,19361.23478284451,4238.113960473012,17046.061319359203,19361.23478284451,19361.23478284451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.5888466982336,170.5888466982336,170.5888466982336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8909.661706784722,-8909.661706784722,-8909.661706784722,170.5888466982336,170.5888466982336,170.5888466982336,151.2111371408417,151.2111371408417,151.2111371408417,-5946.296305792584,-5946.296305792584,-5946.296305792584,-3285.165384831214,-3285.165384831214,-3285.165384831214,0.0,0.0,0.0,10451.573076059787
2017-06-11,19467.770520323655,17144.32877411638,29836.878598089614,19467.770520323655,19467.770520323655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11202.480269762878,11202.480269762878,11202.480269762878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4015.345982906149,4015.345982906149,4015.345982906149,11202.480269762878,11202.480269762878,11202.480269762878,282.80451655076257,282.80451655076257,282.80451655076257,-4335.859526218539,-4335.859526218539,-4335.859526218539,-3134.0792771889537,-3134.0792771889537,-3134.0792771889537,0.0,0.0,0.0,23483.116503229805
2017-06-12,19574.306257802797,16982.420539736366,30091.89653165866,19574.306257802797,19574.306257802797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2583.8768031731197,2583.8768031731197,2583.8768031731197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097.573773924573,4097.573773924573,4097.573773924573,2583.8768031731197,2583.8768031731197,2583.8768031731197,322.0132196567268,322.0132196567268,322.0132196567268,4203.539984515656,4203.539984515656,4203.539984515656,-3011.856233420931,-3011.856233420931,-3011.856233420931,0.0,0.0,0.0,23671.88003172737
2017-06-13,19680.841995281942,14284.126429379443,27122.014079995504,19680.841995281942,19680.841995281942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.8691372847843,834.8691372847843,834.8691372847843,0.0,0.0,0.0,412.4203082450686,412.4203082450686,412.4203082450686,3347.8978975198875,3347.8978975198875,3347.8978975198875,-2925.449068480172,-2925.449068480172,-2925.449068480172,0.0,0.0,0.0,20515.71113256673
2017-06-14,19787.377732761084,13710.452469069327,27030.799065738724,19787.377732761084,19787.377732761084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.82477009662665,372.82477009662665,372.82477009662665,0.0,0.0,0.0,777.0706699848681,777.0706699848681,777.0706699848681,2476.467799298941,2476.467799298941,2476.467799298941,-2880.7136991871835,-2880.7136991871835,-2880.7136991871835,0.0,0.0,0.0,20160.20250285771
2017-06-15,19893.91347024023,13557.838447793041,26549.239055845752,19893.91347024023,19893.91347024023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.920091111873,-274.920091111873,-274.920091111873,0.0,0.0,0.0,1387.399298007411,1387.399298007411,1387.399298007411,1219.9357873489519,1219.9357873489519,1219.9357873489519,-2882.2551764682357,-2882.2551764682357,-2882.2551764682357,0.0,0.0,0.0,19618.99337912836
2017-06-16,20000.44920771937,11270.823972648626,24538.321443631303,20000.44920771937,20000.44920771937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2057.6137605676618,-2057.6137605676618,-2057.6137605676618,0.0,0.0,0.0,1841.3767270711905,1841.3767270711905,1841.3767270711905,-965.6856366710983,-965.6856366710983,-965.6856366710983,-2933.3048509677546,-2933.3048509677546,-2933.3048509677546,0.0,0.0,0.0,17942.83544715171
2017-06-17,20088.363339836407,6380.528028081117,18788.112742111654,20088.363339836407,20088.363339836407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7350.700241550146,-7350.700241550146,-7350.700241550146,0.0,0.0,0.0,1631.227882085804,1631.227882085804,1631.227882085804,-5946.296305793052,-5946.296305793052,-5946.296305793052,-3035.6318178428974,-3035.6318178428974,-3035.6318178428974,0.0,0.0,0.0,12737.663098286263
2017-06-18,20176.277471953446,6716.307576049727,19212.40321480683,20176.277471953446,20176.277471953446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6928.164458306402,-6928.164458306402,-6928.164458306402,0.0,0.0,0.0,597.1860171001663,597.1860171001663,597.1860171001663,-4335.859526219246,-4335.859526219246,-4335.859526219246,-3189.490949187324,-3189.490949187324,-3189.490949187324,0.0,0.0,0.0,13248.113013647046
2017-06-19,20264.191604070475,12985.130249622447,26869.10003861928,20264.191604070475,20264.191604070475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.78731947295706,-42.78731947295706,-42.78731947295706,0.0,0.0,0.0,-852.7183789723068,-852.7183789723068,-852.7183789723068,4203.539984519853,4203.539984519853,4203.539984519853,-3393.6089250205027,-3393.6089250205027,-3393.6089250205027,0.0,0.0,0.0,20221.404284597516
2017-06-20,20352.105736187506,11443.049361662706,24856.57535166581,20352.105736187506,20352.105736187506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2294.6628316567853,-2294.6628316567853,-2294.6628316567853,0.0,0.0,0.0,-1997.3519908530864,-1997.3519908530864,-1997.3519908530864,3347.897897523719,3347.897897523719,3347.897897523719,-3645.2087383274184,-3645.2087383274184,-3645.2087383274184,0.0,0.0,0.0,18057.442904530722
2017-06-21,20440.01986830454,10217.474081087776,23008.243979507868,20440.01986830454,20440.01986830454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3808.8171082930753,-3808.8171082930753,-3808.8171082930753,0.0,0.0,0.0,-2345.2127083012733,-2345.2127083012733,-2345.2127083012733,2476.467799302932,2476.467799302932,2476.467799302932,-3940.072199294734,-3940.072199294734,-3940.072199294734,0.0,0.0,0.0,16631.202760011463
2017-06-22,20527.93400042157,8861.474811388534,22120.30909870948,20527.93400042157,20527.93400042157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5053.47684426696,-5053.47684426696,-5053.47684426696,0.0,0.0,0.0,-2000.7736094439124,-2000.7736094439124,-2000.7736094439124,1219.9357873451022,1219.9357873451022,1219.9357873451022,-4272.63902216815,-4272.63902216815,-4272.63902216815,0.0,0.0,0.0,15474.45715615461
2017-06-23,20615.84813253861,7121.337867472145,20188.151832671494,20615.84813253861,20615.84813253861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7133.052670252248,-7133.052670252248,-7133.052670252248,0.0,0.0,0.0,-1531.2268650765934,-1531.2268650765934,-1531.2268650765934,-965.6856366765578,-965.6856366765578,-965.6856366765578,-4636.140168499098,-4636.140168499098,-4636.140168499098,0.0,0.0,0.0,13482.795462286362
2017-06-24,20703.76226465564,1599.8698037186723,14810.051423684843,20703.76226465564,20703.76226465564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12421.146370323664,-12421.146370323664,-12421.146370323664,0.0,0.0,0.0,-1452.0877989594037,-1452.0877989594037,-1452.0877989594037,-5946.296305799644,-5946.296305799644,-5946.296305799644,-5022.762265564617,-5022.762265564617,-5022.762265564617,0.0,0.0,0.0,8282.615894331977
2017-06-25,20791.67639677267,2442.2671221048445,15557.062339377426,20791.67639677267,20791.67639677267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11548.251247590477,-11548.251247590477,-11548.251247590477,0.0,0.0,0.0,-1788.5525815945298,-1788.5525815945298,-1788.5525815945298,-4335.859526210571,-4335.859526210571,-4335.859526210571,-5423.839139785378,-5423.839139785378,-5423.839139785378,0.0,0.0,0.0,9243.425149182192
2017-06-26,20879.59052888971,10586.714039822817,23770.14024876608,20879.59052888971,20879.59052888971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3719.43650047355,-3719.43650047355,-3719.43650047355,0.0,0.0,0.0,-2092.9106634459304,-2092.9106634459304,-2092.9106634459304,4203.539984524049,4203.539984524049,4203.539984524049,-5830.065821551668,-5830.065821551668,-5830.065821551668,0.0,0.0,0.0,17160.15402841616
2017-06-27,20967.50466100674,9422.229612672045,22469.557723603826,20967.50466100674,20967.50466100674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4763.726341544896,-4763.726341544896,-4763.726341544896,0.0,0.0,0.0,-1879.8944318526937,-1879.8944318526937,-1879.8944318526937,3347.8978975265645,3347.8978975265645,3347.8978975265645,-6231.729807218768,-6231.729807218768,-6231.729807218768,0.0,0.0,0.0,16203.778319461844
2017-06-28,21055.418793123772,9228.715360072141,21917.5364344502,21055.418793123772,21055.418793123772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5212.858773844074,-5212.858773844074,-5212.858773844074,0.0,0.0,0.0,-1070.3726526483033,-1070.3726526483033,-1070.3726526483033,2476.4677993013415,2476.4677993013415,2476.4677993013415,-6618.953920497112,-6618.953920497112,-6618.953920497112,0.0,0.0,0.0,15842.5600192797
2017-06-29,21143.332925240808,9119.56976424344,21678.64757524922,21143.332925240808,21143.332925240808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5809.721772762959,-5809.721772762959,-5809.721772762959,0.0,0.0,0.0,-47.7127497067629,-47.7127497067629,-47.7127497067629,1219.9357873514743,1219.9357873514743,1219.9357873514743,-6981.944810407672,-6981.944810407672,-6981.944810407672,0.0,0.0,0.0,15333.61115247785
2017-06-30,21231.24705735784,7356.06426043602,19955.08956440345,21231.24705735784,21231.24705735784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7580.863613864873,-7580.863613864873,-7580.863613864873,0.0,0.0,0.0,696.062987106155,696.062987106155,696.062987106155,-965.6856366820161,-965.6856366820161,-965.6856366820161,-7311.240964289011,-7311.240964289011,-7311.240964289011,0.0,0.0,0.0,13650.383443492967
2017-07-01,21319.16118947487,2389.4922417563953,15586.686549799228,21319.16118947487,21319.16118947487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12570.528372334005,-12570.528372334005,-12570.528372334005,0.0,0.0,0.0,973.7220397027826,973.7220397027826,973.7220397027826,-5946.2963057939905,-5946.2963057939905,-5946.2963057939905,-7597.954106242799,-7597.954106242799,-7597.954106242799,0.0,0.0,0.0,8748.632817140866
2017-07-02,21407.075321591903,3521.53927566295,16800.81961394084,21407.075321591903,21407.075321591903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11173.288357719917,-11173.288357719917,-11173.288357719917,0.0,0.0,0.0,996.5691629583586,996.5691629583586,996.5691629583586,-4335.859526215808,-4335.859526215808,-4335.859526215808,-7833.997994462468,-7833.997994462468,-7833.997994462468,0.0,0.0,0.0,10233.786963871986
2017-07-03,21494.98945370894,12333.323127636813,24714.88943288943,21494.98945370894,21494.98945370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2714.4874451904484,-2714.4874451904484,-2714.4874451904484,0.0,0.0,0.0,1094.2714922877888,1094.2714922877888,1094.2714922877888,4203.53998451582,4203.53998451582,4203.53998451582,-8012.298921994056,-8012.298921994056,-8012.298921994056,0.0,0.0,0.0,18780.50200851849
2017-07-04,21582.90358582597,11839.702133445853,24732.56381506231,21582.90358582597,21582.90358582597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3417.756772157494,-3417.756772157494,-3417.756772157494,0.0,0.0,0.0,1361.3279878900264,1361.3279878900264,1361.3279878900264,3347.8978975248374,3347.8978975248374,3347.8978975248374,-8126.982657572358,-8126.982657572358,-8126.982657572358,0.0,0.0,0.0,18165.146813668478
2017-07-05,21640.344677617213,10907.5259940703,23458.52885265808,21640.344677617213,21640.344677617213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4119.391951767826,-4119.391951767826,-4119.391951767826,0.0,0.0,0.0,1577.6733750090698,1577.6733750090698,1577.6733750090698,2476.4677993029686,2476.4677993029686,2476.4677993029686,-8173.533126079866,-8173.533126079866,-8173.533126079866,0.0,0.0,0.0,17520.952725849387
2017-07-06,21697.78576940846,9783.443240830564,23004.584192805625,21697.78576940846,21697.78576940846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5467.6980547947815,-5467.6980547947815,-5467.6980547947815,0.0,0.0,0.0,1461.2849659426602,1461.2849659426602,1461.2849659426602,1219.9357873472343,1219.9357873472343,1219.9357873472343,-8148.918808084674,-8148.918808084674,-8148.918808084674,0.0,0.0,0.0,16230.087714613677
2017-07-07,21755.226861199702,6978.336793367264,19752.70623957983,21755.226861199702,21755.226861199702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8036.469647565671,-8036.469647565671,-8036.469647565671,0.0,0.0,0.0,980.8996075568731,980.8996075568731,980.8996075568731,-965.6856366717052,-965.6856366717052,-965.6856366717052,-8051.683618450838,-8051.683618450838,-8051.683618450838,0.0,0.0,0.0,13718.757213634031
2017-07-08,21812.667952990945,1289.9870240185214,15086.853630242604,21812.667952990945,21812.667952990945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13417.71331192222,-13417.71331192222,-13417.71331192222,0.0,0.0,0.0,410.58287983571387,410.58287983571387,410.58287983571387,-5946.296305795452,-5946.296305795452,-5946.296305795452,-7881.999885962482,-7881.999885962482,-7881.999885962482,0.0,0.0,0.0,8394.954641068725
2017-07-09,21870.109044782188,3971.604220868986,16733.251716122893,21870.109044782188,21870.109044782188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11898.036943586958,-11898.036943586958,-11898.036943586958,0.0,0.0,0.0,79.50456088496018,79.50456088496018,79.50456088496018,-4335.859526211823,-4335.859526211823,-4335.859526211823,-7641.681978260096,-7641.681978260096,-7641.681978260096,0.0,0.0,0.0,9972.07210119523
2017-07-10,21927.55013657343,12324.612073716093,24999.81079950416,21927.55013657343,21927.55013657343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3051.248377650923,-3051.248377650923,-3051.248377650923,0.0,0.0,0.0,79.37171435528208,79.37171435528208,79.37171435528208,4203.5399845223465,4203.5399845223465,4203.5399845223465,-7334.160076528551,-7334.160076528551,-7334.160076528551,0.0,0.0,0.0,18876.30175892251
2017-07-11,21984.991228364674,12140.18209729913,24831.021901591495,21984.991228364674,21984.991228364674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3389.3469767615843,-3389.3469767615843,-3389.3469767615843,0.0,0.0,0.0,227.16970438941428,227.16970438941428,227.16970438941428,3347.8978975231103,3347.8978975231103,3347.8978975231103,-6964.414578674108,-6964.414578674108,-6964.414578674108,0.0,0.0,0.0,18595.644251603087
2017-07-12,22042.432320155916,11627.100303410883,24224.922550418974,22042.432320155916,22042.432320155916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3751.905270850761,-3751.905270850761,-3751.905270850761,0.0,0.0,0.0,310.4995041624331,310.4995041624331,310.4995041624331,2476.467799298159,2476.467799298159,2476.467799298159,-6538.872574311354,-6538.872574311354,-6538.872574311354,0.0,0.0,0.0,18290.527049305154
2017-07-13,22099.873411947163,11556.42506885823,24130.87809673118,22099.873411947163,22099.873411947163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4500.608973006219,-4500.608973006219,-4500.608973006219,0.0,0.0,0.0,344.72400559583247,344.72400559583247,344.72400559583247,1219.9357873433848,1219.9357873433848,1219.9357873433848,-6065.268765945436,-6065.268765945436,-6065.268765945436,0.0,0.0,0.0,17599.264438940943
2017-07-14,22157.314503738406,9766.540624146908,22664.062120781997,22157.314503738406,22157.314503738406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5965.0778558178245,-5965.0778558178245,-5965.0778558178245,0.0,0.0,0.0,553.0818662078455,553.0818662078455,553.0818662078455,-965.6856366708217,-965.6856366708217,-965.6856366708217,-5552.474085354847,-5552.474085354847,-5552.474085354847,0.0,0.0,0.0,16192.236647920581
